timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-17T15:42:47.111000-04:00,,MU,2026-08-17,0.05361111111111111,1015.0,call,1.94,1.94,2.05,100,19400.0,27704,1639,1014.79,41.53251647949219,0.48517036747559056,PACF,AUTO,false,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:43:17.637000-04:00,,MU,2026-08-17,0.05326388888888889,1015.0,put,2.0,1.72,2.0,141,28200.0,28233,27,1014.85,39.43443298339844,-0.510829974921938,MULTIPLE,AUTO,true,false,false,ask,opening,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:43:51.926000-04:00,,MU,2027-03-19,214.0528703703704,600.0,call,464.5,464.5,469.05,6,278700.0,59,1005,1014.69,70.81031799316406,0.9021011588910648,SPHR,AUTO,false,true,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:44:00.089000-04:00,,MU,2027-03-19,214.05276620370373,600.0,call,464.5,464.5,469.05,6,278700.0,65,1005,1014.66,70.81031799316406,0.9020917706549396,SPHR,AUTO,false,true,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:44:48.448000-04:00,,MU,2026-08-19,2.052210648148148,1100.0,call,1.8,1.8,1.85,210,37800.0,8931,686,1014.93,72.71766662597656,0.07454083246197046,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:45:28.210000-04:00,,MU,2026-08-19,2.0517476851851852,1030.0,call,13.81,13.6,14.15,100,138100.0,5393,85,1014.15,67.56782531738281,0.3916511086001704,BOST,AUCT,false,false,false,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:45:29.506000-04:00,,MU,2027-01-15,151.09340277777778,1150.0,call,142.25,140.15,142.25,250,3556250.0,816,5210,1014.15,71.00105285644531,0.4995047613878808,AMEX,FLR,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:45:30.485000-04:00,,MU,2026-11-20,95.09339120370372,1300.0,put,339.15,337.2,339.15,30,1017450.0,30,1038,1014.52,74.52964782714844,-0.6656901495893367,BOST,AUTO,false,true,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:46:15.915000-04:00,,MU,2026-08-17,0.0512037037037037,1010.0,call,6.13,5.55,6.35,100,61300.0,14338,1226,1015.77,43.53523254394531,0.8659612504459149,MULTIPLE,AUTO,true,false,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T15:46:22.418000-04:00,,MU,2026-12-18,123.09278935185186,890.0,put,92.26,92.3,93.15,42,387508.0,52,562,1015.68,70.14274597167969,-0.28451836102872685,MULTIPLE,AUTO,true,false,false,unknown,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
