timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-18T12:03:22.984000-04:00,,MU,2027-12-17,486.247650462963,580.0,put,85.88,82.15,85.95,49,420844.0,51,86,945.62,72.14546203613281,-0.13935979415137573,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:03:24.385000-04:00,,MU,2027-03-19,213.20596064814814,900.0,put,160.0,159.65,160.0,20,320000.0,29,2170,945.62,70.71495056152344,-0.33882401480293634,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:03:36.973000-04:00,,MU,2026-09-18,31.205821759259255,950.0,put,72.45,72.2,72.45,50,362250.0,424,1588,945.31,65.46974182128906,-0.463243625949444,PACF,AUTO,false,false,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:04:17.201000-04:00,,MU,2028-12-15,850.2470138888889,1180.0,call,356.0,356.0,358.8,25,890000.0,682,4305,944.3,70.23811340332031,0.6690190033987363,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:05:22.717000-04:00,,MU,2028-12-15,850.2462615740741,1180.0,call,356.0,356.0,358.75,25,890000.0,707,4305,944.0,70.33348083496094,0.6689114607145437,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:05:32.844000-04:00,,MU,2026-08-19,1.2044791666666668,980.0,call,4.05,4.05,4.2,121,49015.0,9894,1517,944.46,71.85935974121094,0.19192605336387947,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:05:48.787000-04:00,,MU,2026-08-19,1.2042939814814815,990.0,call,2.78,2.7,2.82,100,27800.0,2533,209,944.87,73.38523864746094,0.13949223858709275,MRCY,MULTI_AUTO_COB,false,true,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:05:48.787000-04:00,,MU,2026-08-19,1.2042939814814815,960.0,call,8.98,9.0,9.05,100,89800.0,12661,158,944.87,70.14274597167969,0.35557046959226124,MRCY,MULTI_AUTO_COB,false,true,true,unknown,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:06:12.627000-04:00,,MU,2026-10-02,45.2040162037037,935.0,put,85.67,83.05,89.25,35,299876.0,43,2,944.77,71.09642028808594,-0.42412289613351334,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:06:12.627000-04:00,,MU,2026-10-02,45.2040162037037,940.0,put,88.21,85.15,91.9,35,308742.0,43,7,944.77,71.00105285644531,-0.4324945961710477,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:06:54.469000-04:00,,MU,2028-12-15,850.2451967592592,1180.0,call,356.0,356.0,358.75,25,890000.0,732,4305,944.79,70.23811340332031,0.669193999565724,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:07:12.723000-04:00,,MU,2026-08-21,3.2033217592592593,930.0,call,32.93,32.6,33.35,100,329300.0,991,1148,943.94,71.76399230957031,0.6030750288479476,MRCY,AUCT,false,true,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:07:14.566000-04:00,,MU,2026-09-18,31.203298611111112,920.0,call,85.04,85.0,85.45,30,255120.0,72,895,943.26,65.18363952636719,0.598231122873607,MULTIPLE,AUTO,true,false,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:07:20.539000-04:00,,MU,2028-12-15,850.2448958333333,1180.0,call,356.0,356.0,358.4,25,890000.0,757,4305,943.45,70.42884826660156,0.6693400242461591,PACF,AUTO,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:07:32.861000-04:00,,MU,2028-12-15,850.2447569444444,1180.0,call,356.0,356.0,358.4,25,890000.0,782,4305,943.68,70.33348083496094,0.6687965676293846,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:07:54.288000-04:00,,MU,2026-08-24,6.202835648148149,1000.0,call,10.4,9.9,10.4,200,208000.0,2543,577,944.55,59.74769592285156,0.24763196153767092,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:08:16.771000-04:00,,MU,2028-12-15,850.2442476851851,910.0,put,312.5,306.5,312.5,25,781250.0,25,251,945.03,74.33891296386719,-0.24104275647383727,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:09:14.272000-04:00,,MU,2028-12-15,850.2435763888889,1180.0,call,356.0,356.0,359.05,25,890000.0,807,4305,944.38,70.23811340332031,0.6690470119490195,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:09:19.117000-04:00,,MU,2026-08-19,1.201851851851852,960.0,call,8.6,8.45,8.75,200,172000.0,12886,158,943.63,70.52421569824219,0.34421133676406057,PHIL,AUCT,false,true,false,mid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:09:27.682000-04:00,,MU,2026-11-20,94.24342592592592,770.0,put,51.0,50.2,51.0,40,204000.0,50,373,944.05,71.00105285644531,-0.21745329224049526,MEMX,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:09:29.669000-04:00,,MU,2028-12-15,850.2434027777778,1180.0,call,356.0,356.0,358.6,25,890000.0,832,4305,943.75,70.33348083496094,0.668821398877104,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:09:44.384000-04:00,,MU,2026-08-21,3.2015625,1090.0,put,145.57,141.2,150.0,17,247485.0,154,329,943.77,0.0476837158203125,-1.0,MIAX,MULTI_AUTO_COB,false,false,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:10:12.040000-04:00,,MU,2027-06-17,303.2012384259259,910.0,put,199.8,199.2,199.8,22,439560.0,38,362,943.6,71.95472717285156,-0.32755888092094243,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:10:54.732000-04:00,,MU,2028-12-15,850.2424189814815,1180.0,call,356.0,350.85,358.35,175,6230000.0,1009,4305,944.25,70.33348083496094,0.669000270288866,CBOE,FLR,false,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:12:13.479000-04:00,,MU,2027-09-17,395.19983796296304,900.0,put,220.2,219.15,220.2,27,594540.0,32,588,944.68,72.43156433105469,-0.30404566328103255,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:12:36.362000-04:00,,MU,2027-01-15,150.24123842592593,1270.0,call,82.85,81.65,84.2,50,414250.0,60,163,944.4,71.66862487792969,0.3556000320129008,PACF,MULTI_AUTO_COB,false,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:03.488000-04:00,,MU,2027-09-17,395.19925925925924,900.0,put,220.2,219.15,220.2,29,638580.0,84,588,944.01,72.33619689941406,-0.30437533628445523,PACF,AUTO,false,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:05.366000-04:00,,MU,2027-01-15,150.2409027777778,1100.0,call,121.0,120.8,121.0,250,3025000.0,837,2247,944.01,70.23811340332031,0.4728482822117197,PACF,AUTO,false,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:05.392000-04:00,,MU,2027-01-15,150.2409027777778,1090.0,call,124.32,124.05,125.5,24,298368.0,24,893,944.01,70.42884826660156,0.48145370939946125,EDGX,MULTI_AUTO_COB,false,true,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:05.392000-04:00,,MU,2027-01-15,150.2409027777778,1110.0,call,118.68,118.4,119.8,24,284832.0,26,366,944.01,70.52421569824219,0.4654457982450241,EDGX,MULTI_AUTO_COB,false,true,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:05.392000-04:00,,MU,2027-01-15,150.2409027777778,1100.0,call,121.4,121.05,122.5,48,582720.0,885,2247,944.01,70.42884826660156,0.47340800876026223,EDGX,MULTI_AUTO_COB,false,true,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:05.478000-04:00,,MU,2027-01-15,150.2409027777778,1110.0,call,118.4,118.3,118.45,17,201290.0,43,366,944.01,70.42884826660156,0.4654457982450241,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:05.824000-04:00,,MU,2027-01-15,150.2409027777778,1270.0,call,82.76,81.65,84.15,40,331040.0,100,163,944.01,71.66862487792969,0.3552648060962358,PHIL,MULTI_AUTO_COB,false,true,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:07.657000-04:00,,MU,2027-01-15,150.24087962962963,1100.0,call,121.25,121.25,122.1,20,242500.0,915,2247,944.05,70.33348083496094,0.47288566794571213,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:10.188000-04:00,,MU,2027-01-15,150.24084490740742,1300.0,call,77.09,76.25,77.8,50,385450.0,239,8101,944.25,71.66862487792969,0.33672824006595836,PACF,MULTI_AUTO_COB,false,true,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:16.862000-04:00,,MU,2027-01-15,150.24077546296297,1100.0,call,121.0,120.8,121.0,100,1210000.0,1015,2247,944.14,70.23811340332031,0.4729697388540386,PACF,AUTO,false,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
