timestamp,symbol,session,open,high,low,close,bid,ask,bid_size,ask_size,volume,vwap,trade_count,previous_close,day_open,overnight_high,overnight_low,day_high,day_low,is_new_high,is_new_low,vwap_position,higher_high,lower_low,atr,realized_vol,price_velocity,price_acceleration,distance_call_wall,distance_put_wall,distance_gamma_flip,source
2026-08-18T09:30:00-04:00,MU,regular,957.39,966.23,957.39,965.82,,,,,,,,1011.98,957.39,,,966.23,957.39,true,true,,,,54.59,,-46.16,,,,,QuantData stock-price-over-time
2026-08-18T09:31:00-04:00,MU,regular,965.82,976.38,965.82,974.28,,,,,,,,1011.98,957.39,,,976.38,957.39,true,false,,true,false,32.575,,8.46,54.62,,,,QuantData stock-price-over-time
2026-08-18T09:32:00-04:00,MU,regular,974.28,974.28,969.54,969.54,,,,,,,,1011.98,957.39,,,976.38,957.39,false,false,,false,false,23.296667,0.0,-4.74,-13.2,,,,QuantData stock-price-over-time
2026-08-18T09:33:00-04:00,MU,regular,969.54,971.14,968.38,969.45,,,,,,,,1011.98,957.39,,,976.38,957.39,false,false,,false,true,18.1625,0.0,-0.09,4.65,,,,QuantData stock-price-over-time
2026-08-18T09:34:00-04:00,MU,regular,969.45,973.39,966.37,973.39,,,,,,,,1011.98,957.39,,,976.38,957.39,false,false,,true,true,15.934,0.0,3.94,4.03,,,,QuantData stock-price-over-time
2026-08-18T09:35:00-04:00,MU,regular,973.39,978.19,957.0,973.86,,,,,,,,1011.98,957.39,,,978.19,957.0,true,true,,true,true,16.81,0.0,0.47,-3.47,,,,QuantData stock-price-over-time
2026-08-18T09:36:00-04:00,MU,regular,973.86,973.86,968.81,968.81,,,,,,,,1011.98,957.39,,,978.19,957.0,false,false,,false,false,15.13,0.0,-5.05,-5.52,,,,QuantData stock-price-over-time
2026-08-18T09:37:00-04:00,MU,regular,968.81,973.7,967.84,969.86,,,,,,,,1011.98,957.39,,,978.19,957.0,false,false,,false,true,13.97125,0.0,1.05,6.1,,,,QuantData stock-price-over-time
2026-08-18T09:38:00-04:00,MU,regular,969.86,971.86,969.59,971.72,,,,,,,,1011.98,957.39,,,978.19,957.0,false,false,,false,false,12.671111,0.0,1.86,0.81,,,,QuantData stock-price-over-time
2026-08-18T09:39:00-04:00,MU,regular,971.72,972.8,970.43,972.6,,,,,,,,1011.98,957.39,,,978.19,957.0,false,false,,true,false,11.641,0.0,0.88,-0.98,,,,QuantData stock-price-over-time
