timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-18T09:30:35.051000-04:00,,WDC,2026-08-21,3.3120833333333333,575.0,call,2.99,1.15,3.0,140,41869.0,160,366,512.63,100.94642639160156,0.12701354043935825,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:30:36.707000-04:00,,WDC,2026-08-28,10.31207175925926,430.0,put,4.34,2.24,5.65,126,54684.0,126,89,512.63,90.83747863769531,-0.10818739957092371,MRCY,AUCT,false,true,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:30:56.474000-04:00,,WDC,2026-08-28,10.311840277777778,430.0,put,3.96,2.24,5.65,126,49896.0,252,89,516.78,91.12358093261719,-0.09911006304310943,CBOE,AUCT,false,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:31:20.722000-04:00,,WDC,2026-08-28,10.311562499999999,430.0,put,4.21,3.25,4.9,252,106127.0,504,89,514.61,91.31431579589844,-0.10440316039472242,MULTIPLE,AUCT,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:31:29.615000-04:00,,WDC,2026-08-28,10.311458333333333,430.0,put,4.72,3.25,4.9,504,238197.0,1008,89,516.0,95.41511535644531,-0.11022684125799248,MULTIPLE,ISO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:33:39.377000-04:00,,WDC,2026-09-04,17.3099537037037,482.5,put,21.65,19.45,22.65,100,216525.0,100,0,512.89,81.58683776855469,-0.3277554203421964,MULTIPLE,AUCT,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:40:20.253000-04:00,,WDC,2026-08-21,3.3053125,590.0,call,1.11,1.11,1.44,123,13653.0,177,5039,508.85,95.79658508300781,0.058000097156739316,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:43:33.826000-04:00,,WDC,2026-10-16,59.303078703703704,430.0,call,107.1,101.75,107.1,20,214200.0,20,306,508.31,76.53236389160156,0.7650567749728759,MULTIPLE,AUTO,true,false,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:48:27.679000-04:00,,WDC,2026-10-16,59.29967592592593,440.0,call,97.0,93.45,97.0,30,291000.0,30,174,504.74,74.91111755371094,0.7365360415716444,PACF,AUTO,false,true,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:50:42.466000-04:00,,WDC,2026-10-16,59.298113425925926,440.0,call,97.6,94.15,97.6,30,292800.0,60,174,506.99,73.28987121582031,0.743670538233502,PACF,AUTO,false,true,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
