timestamp,symbol,price,size,notional,exchange_or_ats,trade_condition,relative_volume,price_level_cumulative_volume,dp_pct,window,accumulation_distribution_slope,cost_zone_position,large_distribution,floor_support,source
2026-08-18T04:00:00-04:00,WDC,515.0,4461,2312363.03,,,,2020,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:01:00-04:00,WDC,516.0,3828,1983942.87,,,,5467,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:02:00-04:00,WDC,513.99,12,6169.87,,,,14,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:03:00-04:00,WDC,511.04,90,46227.36,,,,40,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:04:00-04:00,WDC,510.47,77,39346.9,,,,202,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:05:00-04:00,WDC,508.28,765,395605.04,,,,1209,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:06:00-04:00,WDC,510.0,108,54954.82,,,,1276,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:07:00-04:00,WDC,510.91,3,1529.5,,,,47,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:08:00-04:00,WDC,509.96,99,50447.89,,,,1056,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:09:00-04:00,WDC,510.9,15,7659.6,,,,518,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:10:00-04:00,WDC,509.94,23,11742.62,,,,284,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:11:00-04:00,WDC,510.9,0,0.0,,,,518,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:12:00-04:00,WDC,511.0,57,29049.33,,,,713,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:13:00-04:00,WDC,510.5,36,18389.56,,,,138,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:14:00-04:00,WDC,511.0,153,78126.56,,,,713,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:15:00-04:00,WDC,510.97,12,6121.1,,,,495,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:16:00-04:00,WDC,511.0,124,63351.44,,,,713,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:17:00-04:00,WDC,510.5,114,58244.86,,,,138,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:18:00-04:00,WDC,511.0,23,11724.66,,,,713,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:19:00-04:00,WDC,511.0,298,152229.05,,,,713,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:20:00-04:00,WDC,509.56,111,56602.19,,,,196,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:21:00-04:00,WDC,506.29,68,34484.55,,,,289,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:22:00-04:00,WDC,506.34,71,35941.2,,,,790,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:23:00-04:00,WDC,506.0,569,287932.87,,,,7023,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:24:00-04:00,WDC,507.1,5,2537.32,,,,817,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:25:00-04:00,WDC,507.02,33,16729.33,,,,610,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:26:00-04:00,WDC,505.52,113,57340.42,,,,565,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:27:00-04:00,WDC,507.77,47,23755.17,,,,866,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:28:00-04:00,WDC,506.0,159,80455.6,,,,7023,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:29:00-04:00,WDC,507.72,20,10139.3,,,,412,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:30:00-04:00,WDC,507.0,1,507.0,,,,3821,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:31:00-04:00,WDC,507.73,88,44570.57,,,,777,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:32:00-04:00,WDC,508.14,137,69585.62,,,,328,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:33:00-04:00,WDC,509.0,13,6622.0,,,,4765,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:34:00-04:00,WDC,508.5,22,11194.47,,,,1007,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:35:00-04:00,WDC,509.0,58,29523.4,,,,4765,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:36:00-04:00,WDC,509.0,13,6618.74,,,,4765,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:37:00-04:00,WDC,509.0,101,51409.0,,,,4765,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:38:00-04:00,WDC,509.46,215,109248.1,,,,101,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:39:00-04:00,WDC,509.35,1,509.35,,,,18,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:40:00-04:00,WDC,509.99,7,3565.98,,,,258,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:41:00-04:00,WDC,508.41,24,12214.59,,,,246,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:42:00-04:00,WDC,508.97,17,8648.18,,,,909,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:43:00-04:00,WDC,507.24,28,14241.65,,,,262,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:44:00-04:00,WDC,508.17,22,11179.93,,,,1111,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:45:00-04:00,WDC,507.0,1,507.0,,,,3821,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:46:00-04:00,WDC,507.8,6,3045.98,,,,93,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:47:00-04:00,WDC,509.0,2,1018.0,,,,4765,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:48:00-04:00,WDC,508.61,8,4064.73,,,,320,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-18T04:49:00-04:00,WDC,506.11,51,25833.59,,,,224,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
