timestamp,symbol,session,open,high,low,close,bid,ask,bid_size,ask_size,volume,vwap,trade_count,previous_close,day_open,overnight_high,overnight_low,day_high,day_low,is_new_high,is_new_low,vwap_position,higher_high,lower_low,atr,realized_vol,price_velocity,price_acceleration,distance_call_wall,distance_put_wall,distance_gamma_flip,source
2026-08-17T09:30:00-04:00,SNDK,regular,1700.74,1724.79,1699.92,1724.79,,,,,,,,1641.29,1700.74,,,1724.79,1699.92,true,true,,,,83.5,,83.5,,,,,QuantData stock-price-over-time
2026-08-17T09:31:00-04:00,SNDK,regular,1724.79,1727.03,1706.18,1720.33,,,,,,,,1641.29,1700.74,,,1727.03,1699.92,true,false,,true,false,52.175,,-4.46,-87.96,,,,QuantData stock-price-over-time
2026-08-17T09:32:00-04:00,SNDK,regular,1720.33,1733.16,1713.75,1714.5,,,,,,,,1641.29,1700.74,,,1733.16,1699.92,true,false,,true,false,41.253333,0.0,-5.83,-1.37,,,,QuantData stock-price-over-time
2026-08-17T09:33:00-04:00,SNDK,regular,1714.5,1734.08,1714.5,1731.18,,,,,,,,1641.29,1700.74,,,1734.08,1699.92,true,false,,true,false,35.835,0.0,16.68,22.51,,,,QuantData stock-price-over-time
2026-08-17T09:34:00-04:00,SNDK,regular,1731.18,1734.18,1716.93,1717.58,,,,,,,,1641.29,1700.74,,,1734.18,1699.92,true,false,,true,false,32.118,0.0,-13.6,-30.28,,,,QuantData stock-price-over-time
2026-08-17T09:35:00-04:00,SNDK,regular,1717.58,1736.61,1715.3,1736.61,,,,,,,,1641.29,1700.74,,,1736.61,1699.92,true,false,,true,true,30.316667,0.0,19.03,32.63,,,,QuantData stock-price-over-time
2026-08-17T09:36:00-04:00,SNDK,regular,1736.61,1746.21,1736.61,1744.4,,,,,,,,1641.29,1700.74,,,1746.21,1699.92,true,false,,true,false,27.357143,0.0,7.79,-11.24,,,,QuantData stock-price-over-time
2026-08-17T09:37:00-04:00,SNDK,regular,1744.4,1744.76,1733.74,1735.27,,,,,,,,1641.29,1700.74,,,1746.21,1699.92,false,false,,false,true,25.315,0.0,-9.13,-16.92,,,,QuantData stock-price-over-time
2026-08-17T09:38:00-04:00,SNDK,regular,1735.27,1740.9,1729.81,1732.58,,,,,,,,1641.29,1700.74,,,1746.21,1699.92,false,false,,false,true,23.734444,0.0,-2.69,6.44,,,,QuantData stock-price-over-time
2026-08-17T09:39:00-04:00,SNDK,regular,1732.58,1739.01,1730.6,1736.65,,,,,,,,1641.29,1700.74,,,1746.21,1699.92,false,false,,false,false,22.202,0.0,4.07,6.76,,,,QuantData stock-price-over-time
2026-08-17T09:40:00-04:00,SNDK,regular,1736.65,1738.19,1727.77,1737.83,,,,,,,,1641.29,1700.74,,,1746.21,1699.92,false,false,,false,true,21.130909,0.0,1.18,-2.89,,,,QuantData stock-price-over-time
2026-08-17T09:41:00-04:00,SNDK,regular,1737.83,1755.19,1736.01,1753.79,,,,,,,,1641.29,1700.74,,,1755.19,1699.92,true,false,,true,false,20.968333,0.0,15.96,14.78,,,,QuantData stock-price-over-time
2026-08-17T09:42:00-04:00,SNDK,regular,1753.79,1755.96,1748.24,1748.87,,,,,,,,1641.29,1700.74,,,1755.96,1699.92,true,false,,true,false,19.949231,0.0,-4.92,-20.88,,,,QuantData stock-price-over-time
2026-08-17T09:43:00-04:00,SNDK,regular,1748.87,1751.55,1743.6,1746.73,,,,,,,,1641.29,1700.74,,,1755.96,1699.92,false,false,,false,true,19.092143,0.0,-2.14,2.78,,,,QuantData stock-price-over-time
2026-08-17T09:44:00-04:00,SNDK,regular,1746.73,1746.78,1742.64,1744.4,,,,,,,,1641.29,1700.74,,,1755.96,1699.92,false,false,,false,true,13.423571,0.0,-2.33,-0.19,,,,QuantData stock-price-over-time
2026-08-17T09:45:00-04:00,SNDK,regular,1744.4,1749.99,1734.01,1738.77,,,,,,,,1641.29,1700.74,,,1755.96,1699.92,false,false,,true,true,13.075714,0.0,-5.63,-3.3,,,,QuantData stock-price-over-time
2026-08-17T09:46:00-04:00,SNDK,regular,1738.77,1751.25,1737.24,1749.0,,,,,,,,1641.29,1700.74,,,1755.96,1699.92,false,false,,true,false,12.69,0.0,10.23,15.86,,,,QuantData stock-price-over-time
2026-08-17T09:47:00-04:00,SNDK,regular,1749.0,1749.0,1741.22,1746.04,,,,,,,,1641.29,1700.74,,,1755.96,1699.92,false,false,,false,false,11.847143,0.0,-2.96,-13.19,,,,QuantData stock-price-over-time
2026-08-17T09:48:00-04:00,SNDK,regular,1746.04,1749.96,1746.04,1748.91,,,,,,,,1641.29,1700.74,,,1755.96,1699.92,false,false,,true,false,10.895,0.0,2.87,5.83,,,,QuantData stock-price-over-time
2026-08-17T09:49:00-04:00,SNDK,regular,1748.91,1758.66,1748.79,1758.66,,,,,,,,1641.29,1700.74,,,1758.66,1699.92,true,false,,true,false,10.077857,0.0,9.75,6.88,,,,QuantData stock-price-over-time
2026-08-17T09:50:00-04:00,SNDK,regular,1758.66,1765.15,1758.0,1762.11,,,,,,,,1641.29,1700.74,,,1765.15,1699.92,true,false,,true,false,9.902857,0.0,3.45,-6.3,,,,QuantData stock-price-over-time
2026-08-17T09:51:00-04:00,SNDK,regular,1762.11,1767.76,1757.75,1767.76,,,,,,,,1641.29,1700.74,,,1767.76,1699.92,true,false,,true,true,9.830714,0.0,5.65,2.2,,,,QuantData stock-price-over-time
2026-08-17T09:52:00-04:00,SNDK,regular,1767.6,1769.32,1764.08,1768.0,,,,,,,,1641.29,1700.74,,,1769.32,1699.92,true,false,,true,false,9.412857,0.0,0.24,-5.41,,,,QuantData stock-price-over-time
2026-08-17T09:53:00-04:00,SNDK,regular,1768.0,1773.45,1767.24,1770.03,,,,,,,,1641.29,1700.74,,,1773.45,1699.92,true,false,,true,false,9.255714,0.0,2.03,1.79,,,,QuantData stock-price-over-time
2026-08-17T09:54:00-04:00,SNDK,regular,1770.03,1771.75,1762.23,1771.08,,,,,,,,1641.29,1700.74,,,1773.45,1699.92,false,false,,false,true,9.191429,0.0,1.05,-0.98,,,,QuantData stock-price-over-time
2026-08-17T09:55:00-04:00,SNDK,regular,1771.08,1777.6,1766.46,1767.0,,,,,,,,1641.29,1700.74,,,1777.6,1699.92,true,false,,true,false,8.617143,0.0,-4.08,-5.13,,,,QuantData stock-price-over-time
