timestamp,symbol,price,size,notional,exchange_or_ats,trade_condition,relative_volume,price_level_cumulative_volume,dp_pct,window,accumulation_distribution_slope,cost_zone_position,large_distribution,floor_support,source
2026-08-17T04:00:00-04:00,SNDK,1733.4,19070,33060982.44,,,,109,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:01:00-04:00,SNDK,1734.74,35827,62059775.35,,,,37,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:02:00-04:00,SNDK,1732.02,1914,3314436.81,,,,117,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:03:00-04:00,SNDK,1735.5,508,880942.76,,,,449,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:04:00-04:00,SNDK,1735.82,486,843143.9,,,,919,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:05:00-04:00,SNDK,1725.02,1460,2532085.74,,,,537,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:06:00-04:00,SNDK,1734.93,1760,3042748.42,,,,257,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:07:00-04:00,SNDK,1735.92,147,254791.73,,,,88,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:08:00-04:00,SNDK,1737.97,141,244713.83,,,,184,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:09:00-04:00,SNDK,1738.69,247,429309.56,,,,224,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:10:00-04:00,SNDK,1739.0,471,819215.45,,,,3264,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:11:00-04:00,SNDK,1735.0,652,1131743.03,,,,9824,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:12:00-04:00,SNDK,1734.98,257,445617.52,,,,541,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:13:00-04:00,SNDK,1732.93,685,1186760.11,,,,396,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:14:00-04:00,SNDK,1730.0,154,266592.99,,,,9425,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:15:00-04:00,SNDK,1732.94,326,564331.28,,,,106,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:16:00-04:00,SNDK,1734.94,588,1017970.6,,,,36,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:17:00-04:00,SNDK,1731.81,271,469669.33,,,,389,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:18:00-04:00,SNDK,1733.7,58,100539.02,,,,199,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:19:00-04:00,SNDK,1730.37,105,181984.75,,,,274,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:20:00-04:00,SNDK,1731.16,208,360162.13,,,,189,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:21:00-04:00,SNDK,1733.27,205,355478.02,,,,955,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:22:00-04:00,SNDK,1734.23,165,286132.4,,,,353,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:23:00-04:00,SNDK,1730.95,382,661445.46,,,,77,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:24:00-04:00,SNDK,1733.05,67,116019.1,,,,159,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:25:00-04:00,SNDK,1735.0,159,275779.11,,,,9824,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:26:00-04:00,SNDK,1736.0,484,840241.11,,,,1713,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:27:00-04:00,SNDK,1734.99,114,197781.87,,,,2589,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:28:00-04:00,SNDK,1734.96,102,176996.1,,,,14,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:29:00-04:00,SNDK,1734.58,67,116197.95,,,,153,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:30:00-04:00,SNDK,1734.66,237,411335.92,,,,151,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:31:00-04:00,SNDK,1735.98,183,317478.94,,,,534,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:32:00-04:00,SNDK,1736.69,300,520947.7,,,,68,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:33:00-04:00,SNDK,1738.58,113,196431.73,,,,126,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:34:00-04:00,SNDK,1736.0,622,1081327.6,,,,1713,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:35:00-04:00,SNDK,1737.0,48,83378.74,,,,1744,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:36:00-04:00,SNDK,1736.76,345,599281.76,,,,33,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:37:00-04:00,SNDK,1736.98,68,118104.36,,,,297,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:38:00-04:00,SNDK,1735.82,237,411655.77,,,,919,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:39:00-04:00,SNDK,1734.5,119,206595.58,,,,599,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:40:00-04:00,SNDK,1733.75,42,72865.6,,,,402,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:41:00-04:00,SNDK,1734.0,441,764568.37,,,,3450,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:42:00-04:00,SNDK,1733.09,49,84962.02,,,,563,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:43:00-04:00,SNDK,1734.91,203,351853.28,,,,34,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:44:00-04:00,SNDK,1732.45,534,925130.77,,,,517,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:45:00-04:00,SNDK,1732.66,177,306658.99,,,,3268,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:46:00-04:00,SNDK,1734.97,30,52022.12,,,,611,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:47:00-04:00,SNDK,1734.91,247,428365.47,,,,34,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:48:00-04:00,SNDK,1733.0,10,17342.08,,,,2471,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:49:00-04:00,SNDK,1733.16,80,138629.36,,,,364,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:50:00-04:00,SNDK,1734.28,120,208169.97,,,,578,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:51:00-04:00,SNDK,1733.3,69,119725.11,,,,68,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:52:00-04:00,SNDK,1735.56,91,157785.95,,,,11,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:53:00-04:00,SNDK,1735.0,30,52033.92,,,,9824,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:54:00-04:00,SNDK,1735.75,179,310697.81,,,,132,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:55:00-04:00,SNDK,1735.11,1920,3331246.36,,,,107,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:56:00-04:00,SNDK,1735.7,36,62450.37,,,,482,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:57:00-04:00,SNDK,1734.0,502,871394.8,,,,3450,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:58:00-04:00,SNDK,1731.0,234,405205.53,,,,2355,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:59:00-04:00,SNDK,1729.95,1497,2590480.53,,,,242,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:00:00-04:00,SNDK,1729.5,213,368280.48,,,,594,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:01:00-04:00,SNDK,1730.0,430,743698.26,,,,9425,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:02:00-04:00,SNDK,1728.39,123,212769.27,,,,103,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:03:00-04:00,SNDK,1727.47,1037,1791362.35,,,,57,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:04:00-04:00,SNDK,1726.94,220,380102.1,,,,320,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:05:00-04:00,SNDK,1727.5,370,638729.9,,,,1244,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
