timestamp,symbol,price,size,notional,exchange_or_ats,trade_condition,relative_volume,price_level_cumulative_volume,dp_pct,window,accumulation_distribution_slope,cost_zone_position,large_distribution,floor_support,source
2026-08-17T04:00:00-04:00,LITE,944.65,2267,2131883.89,,,,599,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:01:00-04:00,LITE,935.53,3100,2907811.73,,,,35,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:02:00-04:00,LITE,942.14,331,312065.91,,,,6,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:03:00-04:00,LITE,946.8,19,17988.31,,,,74,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:04:00-04:00,LITE,948.86,32,30225.35,,,,397,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:05:00-04:00,LITE,942.51,10,9469.1,,,,3,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:06:00-04:00,LITE,941.68,237,223055.74,,,,54,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:07:00-04:00,LITE,947.33,63,59556.91,,,,158,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:08:00-04:00,LITE,950.0,115,108966.91,,,,5297,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:09:00-04:00,LITE,948.87,631,598670.4,,,,600,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:10:00-04:00,LITE,949.0,6,5694.0,,,,1792,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:11:00-04:00,LITE,950.05,0,0.0,,,,35,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:12:00-04:00,LITE,947.99,55,52159.5,,,,416,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:13:00-04:00,LITE,947.01,5,4735.02,,,,402,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:14:00-04:00,LITE,946.0,5,4730.0,,,,1576,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:15:00-04:00,LITE,944.55,9,8512.55,,,,60,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:16:00-04:00,LITE,949.91,12,11395.0,,,,990,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:17:00-04:00,LITE,949.9,12,11390.25,,,,667,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
