timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-18T11:35:04.196000-04:00,,SNDK,2026-08-21,3.2256365740740747,1190.0,call,452.08,445.5,458.6,5,226043.0,5,15,1640.0,165.6055450439453,0.983837248714079,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:35:04.196000-04:00,,SNDK,2026-08-21,3.2256365740740747,1200.0,call,442.46,436.3,448.7,5,221230.0,32,1027,1640.0,167.4175262451172,0.9806248854147346,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:35:28.220000-04:00,,SNDK,2028-12-15,850.2670254629629,900.0,call,1110.0,1110.0,1120.0,2,222000.0,2,95,1636.07,91.60041809082031,0.8868458025082435,PACF,AUTO,false,true,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:35:35.019000-04:00,,SNDK,2026-08-21,3.225277777777778,1640.0,call,60.59,60.3,60.9,40,242386.0,2030,192,1635.95,101.42326354980469,0.5105059042778901,MULTIPLE,AUCT,true,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:36:32.449000-04:00,,SNDK,2026-08-28,10.224618055555556,1700.0,call,76.0,76.0,76.7,30,228000.0,735,386,1636.14,93.41239929199219,0.43725671302264524,BOST,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:36:49.935000-04:00,,SNDK,2026-09-18,31.224421296296295,1670.0,put,180.51,178.8,182.8,35,631787.0,184,133,1635.83,86.83204650878906,-0.4750701087404217,ISEX,MULTI_AUCT_COB,false,false,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:36:49.935000-04:00,,SNDK,2026-09-18,31.224421296296295,1670.0,call,152.1,150.4,154.3,35,532354.0,221,83,1635.83,86.06910705566406,0.524258006961137,ISEX,MULTI_AUCT_COB,false,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:37:21.113000-04:00,,SNDK,2026-08-21,3.224050925925926,1620.0,put,53.0,52.3,53.0,64,339200.0,1717,464,1634.78,99.13444519042969,-0.44084374814261196,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:37:21.114000-04:00,,SNDK,2026-08-21,3.224050925925926,1650.0,put,68.31,68.3,68.9,36,245940.0,3098,1436,1634.78,98.75297546386719,-0.5194411886490156,MULTIPLE,AUTO,true,false,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:37:23.960000-04:00,,SNDK,2026-08-28,10.224027777777778,1700.0,call,74.0,74.0,75.7,31,229400.0,796,386,1634.8,92.07725524902344,0.4333705807840855,PERL,AUTO,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:39:07.341000-04:00,,SNDK,2026-10-16,59.222824074074076,1840.0,put,354.02,351.6,356.8,31,1097462.0,173,36,1632.24,89.02549743652344,-0.5526851422289176,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:39:07.341000-04:00,,SNDK,2026-11-20,94.26449074074075,1750.0,put,359.77,356.7,362.5,31,1115287.0,31,94,1632.24,91.79115295410156,-0.4555405201984105,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:40:09.193000-04:00,,SNDK,2026-12-18,122.26377314814816,1700.0,call,317.0,317.0,319.8,10,317000.0,16,768,1630.31,89.50233459472656,0.5834124773027018,PERL,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:40:09.227000-04:00,,SNDK,2026-08-28,10.222106481481482,1800.0,call,43.0,43.0,44.4,50,215000.0,405,645,1630.31,93.12629699707031,0.29181882776742246,MEMX,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:41:09.729000-04:00,,SNDK,2026-10-16,59.221412037037034,1840.0,put,354.7,351.7,358.2,13,461110.0,186,36,1633.45,89.50233459472656,-0.5506312873022875,C2,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:41:09.729000-04:00,,SNDK,2026-11-20,94.2630787037037,1750.0,put,360.4,356.4,363.9,13,468520.0,44,94,1633.45,92.17262268066406,-0.45433124053869045,C2,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:41:10.293000-04:00,,SNDK,2026-11-20,94.26306712962963,1750.0,put,360.53,356.4,363.9,16,576856.0,60,94,1633.45,92.26799011230469,-0.4543312504925984,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:41:10.293000-04:00,,SNDK,2026-10-16,59.22140046296297,1840.0,put,354.81,351.7,358.2,16,567696.0,202,36,1633.45,89.50233459472656,-0.550631307911226,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:41:12.789000-04:00,,SNDK,2026-11-20,94.26304398148147,2830.0,call,67.0,67.0,69.4,30,201000.0,32,40,1633.45,94.65217590332031,0.19083178261143935,ISEX,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T11:41:20.588000-04:00,,SNDK,2026-11-20,94.2629513888889,1750.0,put,359.92,356.4,363.2,32,1151744.0,92,94,1634.26,92.17262268066406,-0.4539120330764226,C2,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
