timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-17T12:49:42.004000-04:00,,SPX,2027-06-17,304.17380787037035,10600.0,put,2500.12,2482.6,2517.8,10,2500120.0,208,17,7770.45,23.984909057617188,-0.86887927083904,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:49:44.540000-04:00,,SPX,2027-06-17,304.17378472222225,10600.0,put,2500.0,2482.6,2517.8,10,2500000.0,218,17,7770.44,23.984909057617188,-0.8688805380463058,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:49:44.540000-04:00,,SPX,2027-06-17,304.17378472222225,8600.0,put,773.15,772.5,773.7,10,773150.0,242,1123,7770.44,17.118453979492188,-0.6200500206129373,CBOE,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:49:53.982000-04:00,,SPX,2026-08-17,0.17368055555555553,7770.0,put,3.8,3.8,3.9,101,38380.0,90415,1003,7770.91,6.4373016357421875,-0.459462423488551,CBOE,AUTO,false,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:49:54.702000-04:00,,SPX,2027-06-17,304.17366898148146,8600.0,put,773.02,772.3,773.5,10,773020.0,252,1123,7770.91,17.118453979492188,-0.6199023092188578,CBOE,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:49:54.702000-04:00,,SPX,2027-06-17,304.17366898148146,10600.0,put,2499.77,2482.6,2517.8,10,2499770.0,228,17,7770.91,23.984909057617188,-0.8688216967625514,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:49:57.562000-04:00,,SPX,2027-06-17,304.17363425925925,8600.0,put,772.98,772.3,773.5,10,772980.0,262,1123,7771.02,17.118453979492188,-0.6198677419812845,CBOE,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:49:57.562000-04:00,,SPX,2027-06-17,304.17363425925925,10600.0,put,2499.93,2482.6,2517.8,10,2499930.0,238,17,7771.02,24.080276489257812,-0.8665391925128764,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:00.038000-04:00,,SPX,2026-08-17,0.173599537037037,7775.0,call,2.6,2.6,2.65,119,30940.0,70025,1645,7771.0,6.2465667724609375,0.35853143013800703,CBOE,AUTO,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:02.659000-04:00,,SPX,2027-06-17,304.1735763888889,8600.0,put,773.11,772.5,773.7,10,773110.0,272,1123,7770.67,17.118453979492188,-0.6199778319576894,CBOE,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:02.659000-04:00,,SPX,2027-06-17,304.1735763888889,10600.0,put,2500.16,2482.6,2517.8,10,2500160.0,248,17,7770.67,24.080276489257812,-0.8665832720447094,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:03.587000-04:00,,SPX,2026-12-31,136.21523148148148,8375.0,put,574.7,571.9,577.6,6,344820.0,52,0,7770.67,15.306472778320312,-0.7097985521746929,CBOE,MULTI_AUTO_COB,false,true,true,bid,opening,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:07.989000-04:00,,SPX,2027-06-17,304.1735185185185,10600.0,put,2500.08,2482.6,2517.8,10,2500080.0,258,17,7770.58,23.984909057617188,-0.868863151901656,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:07.989000-04:00,,SPX,2027-06-17,304.1735185185185,8600.0,put,773.13,772.5,773.7,10,773130.0,282,1123,7770.58,17.118453979492188,-0.6200061668436898,CBOE,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:19.044000-04:00,,SPX,2027-06-17,304.17337962962966,10600.0,put,2499.93,2482.6,2517.8,10,2499930.0,268,17,7770.35,23.984909057617188,-0.8688920610564258,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:19.044000-04:00,,SPX,2027-06-17,304.17337962962966,8600.0,put,773.03,772.3,773.6,10,773030.0,292,1123,7770.35,17.118453979492188,-0.620078571192648,CBOE,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:23.854000-04:00,,SPX,2027-06-17,304.17333333333335,8600.0,put,773.08,772.4,773.7,10,773080.0,302,1123,7770.6,17.118453979492188,-0.6199999936969022,CBOE,MULTI_AUTO_COB,false,true,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:23.854000-04:00,,SPX,2027-06-17,304.17333333333335,10600.0,put,2500.08,2482.6,2517.8,10,2500080.0,278,17,7770.6,23.984909057617188,-0.8688607566558657,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:45.320000-04:00,,SPX,2027-06-17,304.1730787037037,10600.0,put,2500.0,2482.6,2517.8,1,250000.0,279,17,7770.53,23.984909057617188,-0.8688696834065004,CBOE,AUTO,false,true,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:50.072000-04:00,,SPX,2027-06-17,304.17302083333334,10600.0,put,2500.3,2484.5,2515.3,1,250030.0,280,17,7770.43,23.984909057617188,-0.8688822511819538,CBOE,AUTO,false,true,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:53.589000-04:00,,SPX,2026-08-17,0.1729861111111111,7800.0,call,0.2,0.2,0.25,844,16880.0,47917,3985,7770.39,9.393692016601562,0.03303981798736901,CBOE,AUTO,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-17T12:50:59.083000-04:00,,SPX,2026-12-31,136.21458333333334,8375.0,put,574.75,571.9,577.6,6,344850.0,58,0,7770.48,15.306472778320312,-0.7098886715039221,CBOE,MULTI_AUTO_COB,false,true,true,mid,opening,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
