timestamp,symbol,session,open,high,low,close,bid,ask,bid_size,ask_size,volume,vwap,trade_count,previous_close,day_open,overnight_high,overnight_low,day_high,day_low,is_new_high,is_new_low,vwap_position,higher_high,lower_low,atr,realized_vol,price_velocity,price_acceleration,distance_call_wall,distance_put_wall,distance_gamma_flip,source
2026-08-17T09:30:00-04:00,WDC,regular,525.79,528.91,520.83,528.91,,,,,,,,509.17,525.79,,,528.91,520.83,true,true,,,,19.74,,19.74,,,,,QuantData stock-price-over-time
2026-08-17T09:31:00-04:00,WDC,regular,529.78,529.78,520.0,520.44,,,,,,,,509.17,525.79,,,529.78,520.0,true,true,,true,true,14.76,,-8.47,-28.21,,,,QuantData stock-price-over-time
2026-08-17T09:32:00-04:00,WDC,regular,520.15,528.79,519.67,525.95,,,,,,,,509.17,525.79,,,529.78,519.67,false,true,,false,true,12.88,0.0,5.51,13.98,,,,QuantData stock-price-over-time
2026-08-17T09:33:00-04:00,WDC,regular,525.95,531.54,524.23,531.54,,,,,,,,509.17,525.79,,,531.54,519.67,true,false,,true,false,11.4875,0.0,5.59,0.08,,,,QuantData stock-price-over-time
2026-08-17T09:34:00-04:00,WDC,regular,531.54,533.8,526.15,526.15,,,,,,,,509.17,525.79,,,533.8,519.67,true,false,,true,false,10.72,0.0,-5.39,-10.98,,,,QuantData stock-price-over-time
2026-08-17T09:35:00-04:00,WDC,regular,526.15,531.41,526.15,531.41,,,,,,,,509.17,525.79,,,533.8,519.67,false,false,,false,false,9.81,0.0,5.26,10.65,,,,QuantData stock-price-over-time
2026-08-17T09:36:00-04:00,WDC,regular,531.41,532.26,527.7,532.05,,,,,,,,509.17,525.79,,,533.8,519.67,false,false,,true,false,9.06,0.0,0.64,-4.62,,,,QuantData stock-price-over-time
2026-08-17T09:37:00-04:00,WDC,regular,531.91,532.61,530.5,530.89,,,,,,,,509.17,525.79,,,533.8,519.67,false,false,,true,false,8.19125,0.0,-1.16,-1.8,,,,QuantData stock-price-over-time
2026-08-17T09:38:00-04:00,WDC,regular,530.89,532.47,529.39,530.53,,,,,,,,509.17,525.79,,,533.8,519.67,false,false,,false,true,7.623333,0.0,-0.36,0.8,,,,QuantData stock-price-over-time
2026-08-17T09:39:00-04:00,WDC,regular,529.94,532.79,529.2,531.86,,,,,,,,509.17,525.79,,,533.8,519.67,false,false,,true,true,7.22,0.0,1.33,1.69,,,,QuantData stock-price-over-time
2026-08-17T09:40:00-04:00,WDC,regular,531.5,531.5,528.0,531.0,,,,,,,,509.17,525.79,,,533.8,519.67,false,false,,false,true,6.914545,0.0,-0.86,-2.19,,,,QuantData stock-price-over-time
2026-08-17T09:41:00-04:00,WDC,regular,531.0,534.77,530.4,531.96,,,,,,,,509.17,525.79,,,534.77,519.67,true,false,,true,false,6.7025,0.0,0.96,1.82,,,,QuantData stock-price-over-time
2026-08-17T09:42:00-04:00,WDC,regular,531.96,534.58,531.96,533.75,,,,,,,,509.17,525.79,,,534.77,519.67,false,false,,false,false,6.388462,0.0,1.79,0.83,,,,QuantData stock-price-over-time
2026-08-17T09:43:00-04:00,WDC,regular,533.75,535.41,533.58,533.68,,,,,,,,509.17,525.79,,,535.41,519.67,true,false,,true,false,6.062857,0.0,-0.07,-1.86,,,,QuantData stock-price-over-time
2026-08-17T09:44:00-04:00,WDC,regular,533.72,534.57,532.78,534.16,,,,,,,,509.17,525.79,,,535.41,519.67,false,false,,false,true,4.780714,0.0,0.48,0.55,,,,QuantData stock-price-over-time
2026-08-17T09:45:00-04:00,WDC,regular,534.16,537.17,534.16,535.5,,,,,,,,509.17,525.79,,,537.17,519.67,true,false,,true,false,4.297143,0.0,1.34,0.86,,,,QuantData stock-price-over-time
2026-08-17T09:46:00-04:00,WDC,regular,535.5,536.79,534.03,534.65,,,,,,,,509.17,525.79,,,537.17,519.67,false,false,,false,true,3.842857,0.0,-0.85,-2.19,,,,QuantData stock-price-over-time
2026-08-17T09:47:00-04:00,WDC,regular,535.29,536.38,533.64,536.38,,,,,,,,509.17,525.79,,,537.17,519.67,false,false,,false,true,3.516429,0.0,1.73,2.58,,,,QuantData stock-price-over-time
2026-08-17T09:48:00-04:00,WDC,regular,536.38,537.21,535.56,537.17,,,,,,,,509.17,525.79,,,537.21,519.67,true,false,,true,false,3.087857,0.0,0.79,-0.94,,,,QuantData stock-price-over-time
2026-08-17T09:49:00-04:00,WDC,regular,537.17,539.44,536.45,539.44,,,,,,,,509.17,525.79,,,539.44,519.67,true,false,,true,false,2.925714,0.0,2.27,1.48,,,,QuantData stock-price-over-time
2026-08-17T09:50:00-04:00,WDC,regular,539.44,539.79,538.27,538.58,,,,,,,,509.17,525.79,,,539.79,519.67,true,false,,true,false,2.708571,0.0,-0.86,-3.13,,,,QuantData stock-price-over-time
2026-08-17T09:51:00-04:00,WDC,regular,537.63,541.46,536.78,540.44,,,,,,,,509.17,525.79,,,541.46,519.67,true,false,,true,true,2.892143,0.0,1.86,2.72,,,,QuantData stock-price-over-time
2026-08-17T09:52:00-04:00,WDC,regular,540.44,541.99,540.44,541.0,,,,,,,,509.17,525.79,,,541.99,519.67,true,false,,true,false,2.782857,0.0,0.56,-1.3,,,,QuantData stock-price-over-time
2026-08-17T09:53:00-04:00,WDC,regular,541.0,541.98,540.02,540.67,,,,,,,,509.17,525.79,,,541.99,519.67,false,false,,false,true,2.666429,0.0,-0.33,-0.89,,,,QuantData stock-price-over-time
2026-08-17T09:54:00-04:00,WDC,regular,540.67,541.49,538.82,540.51,,,,,,,,509.17,525.79,,,541.99,519.67,false,false,,false,true,2.581429,0.0,-0.16,0.17,,,,QuantData stock-price-over-time
2026-08-17T09:55:00-04:00,WDC,regular,540.51,541.63,539.8,539.8,,,,,,,,509.17,525.79,,,541.99,519.67,false,false,,true,false,2.4,0.0,-0.71,-0.55,,,,QuantData stock-price-over-time
2026-08-17T09:56:00-04:00,WDC,regular,539.7,540.54,538.58,540.41,,,,,,,,509.17,525.79,,,541.99,519.67,false,false,,false,true,2.352857,0.0,0.61,1.32,,,,QuantData stock-price-over-time
2026-08-17T09:57:00-04:00,WDC,regular,540.41,544.45,540.41,543.85,,,,,,,,509.17,525.79,,,544.45,519.67,true,false,,true,false,2.510714,0.0,3.44,2.83,,,,QuantData stock-price-over-time
2026-08-17T09:58:00-04:00,WDC,regular,543.85,546.59,543.85,545.4,,,,,,,,509.17,525.79,,,546.59,519.67,true,false,,true,false,2.578571,0.0,1.55,-1.89,,,,QuantData stock-price-over-time
