timestamp,expiration,strike,call_put,gex,vanna_or_vex,charm,delta_exposure,gamma_gradient,vanna_gradient,charm_gradient,delta_change,net_gex,call_gex,put_gex,net_vanna,net_charm,net_delta_exposure,zero_gamma,gamma_flip,underlying_price,contract_multiplier,perspective,gex_unit,source
2026-08-17T16:00:00-04:00,2026-08-17,345.0,put,-7.0,-1.0,,-103.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,350.0,call,127.0,-23.0,,187621.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,350.0,put,-20.0,-4.0,,-284.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,355.0,call,0.0,0.0,,769824.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,355.0,put,-8.0,-1.0,,-133.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,360.0,call,0.0,0.0,,1105679.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,360.0,put,-161.0,-23.0,,-2614.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,365.0,call,382.0,-68.0,,516422.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,365.0,put,-386.0,-52.0,,-6867.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,370.0,call,196.0,-34.0,,234181.0,,,,,381058817.0,549655349.0,-168596532.0,297202814.0,,44800263284.0,,,480.62,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
