timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-18T09:36:09.154000-04:00,,COHR,2026-09-04,17.30821759259259,317.5,put,19.7,17.4,19.7,100,197000.0,101,0,325.22,85.11543273925781,-0.4070833279339461,PERL,AUTO,false,true,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:36:45.904000-04:00,,COHR,2026-08-21,3.307800925925926,350.0,call,3.9,3.9,5.0,301,117390.0,317,1245,322.58,104.47502136230469,0.2217239457603899,PHIL,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:36:48.061000-04:00,,COHR,2026-08-21,3.3077662037037037,350.0,call,3.9,3.9,4.8,199,77610.0,516,1245,322.54,104.57038879394531,0.22182178223671567,PERL,AUTO,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:42:34.822000-04:00,,COHR,2026-09-18,31.303761574074073,330.0,call,30.04,28.9,31.7,100,300420.0,106,488,327.08,80.53779602050781,0.5392358447998152,MULTIPLE,AUCT,true,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:49:46.387000-04:00,,COHR,2026-08-21,3.298761574074074,360.0,call,1.54,1.55,2.25,522,80903.0,642,1654,319.5,98.46687316894531,0.11072613611415111,MULTIPLE,AUTO,true,false,false,unknown,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:52:53.632000-04:00,,COHR,2026-08-21,3.2965972222222226,315.0,put,11.49,8.7,11.5,450,517420.0,519,413,317.3,105.81016540527344,-0.44941919662295027,MULTIPLE,AUTO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:53:47.928000-04:00,,COHR,2026-08-21,3.295972222222222,315.0,put,11.5,10.7,11.5,450,517500.0,970,413,316.37,102.37693786621094,-0.46100874201405123,MULTIPLE,AUTO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T09:54:17.653000-04:00,,COHR,2026-08-21,3.295625,355.0,call,1.76,1.65,1.7,182,32174.0,226,681,315.26,102.28157043457031,0.12146368018931347,MULTIPLE,AUTO,true,false,false,unknown,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T10:08:20.720000-04:00,,COHR,2026-10-16,59.28586805555555,350.0,call,29.21,28.2,30.7,100,292112.0,113,302,315.69,81.39610290527344,0.4498682395634885,MIAX,AUCT,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T10:12:26.320000-04:00,,COHR,2026-11-20,94.3246875,300.0,put,43.35,43.1,45.4,100,433500.0,105,434,311.8,83.01734924316406,-0.36954370849951723,PHIL,FLR,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T10:13:07.636000-04:00,,COHR,2026-08-21,3.2825462962962964,315.0,put,11.95,12.1,13.5,929,1110381.0,2048,413,312.25,89.31159973144531,-0.5222476463729369,MULTIPLE,ISO,true,false,false,unknown,opening,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T10:13:38.757000-04:00,,COHR,2026-08-21,3.2821875000000005,280.0,put,2.1,1.4,2.1,114,23940.0,155,815,312.2,106.19163513183594,-0.1279225410192641,BOST,AUTO,false,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
