timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-21T10:44:18.910000-04:00,,HOOD,2026-08-21,0.2608912037037037,105.0,put,0.95,0.95,1.02,196,18620.0,8440,1667,106.04,125.36048889160156,-0.3775988572144957,MULTIPLE,ISO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:45:42.914000-04:00,,HOOD,2026-09-11,21.25991898148148,65.0,put,0.1,0.06,0.14,5499,57305.0,5502,614,106.23,94.36607360839844,-0.011168860026475108,ISEX,AUCT_ISO,false,false,false,unknown,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:45:49.644000-04:00,,HOOD,2026-09-11,21.259837962962965,65.0,put,0.1,0.06,0.14,5500,57316.0,11002,614,106.19,94.27070617675781,-0.011217391432743093,ISEX,AUCT,false,false,false,unknown,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:45:51.687000-04:00,,HOOD,2026-11-20,91.30148148148147,120.0,call,9.89,9.75,10.1,100,98976.0,512,3817,106.19,68.52149963378906,0.44089685659977396,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:46:36.630000-04:00,,HOOD,2026-09-18,28.25929398148148,130.0,call,1.84,1.76,1.85,118,21811.0,1287,5237,106.49,69.47517395019531,0.1802350195924905,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:47:31.321000-04:00,,HOOD,2027-01-15,147.3003240740741,125.0,put,29.31,28.7,29.95,75,219825.0,83,832,106.68,71.09642028808594,-0.5322127317149838,CBOE,MULTI_AUCT_COB,false,false,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:47:32.018000-04:00,,HOOD,2026-08-21,0.2586458333333333,107.0,call,1.28,1.28,1.29,100,12801.0,14865,1651,106.65,127.55393981933594,0.4687095568579914,MULTIPLE,AUTO,true,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:47:36.079000-04:00,,HOOD,2026-08-21,0.25859953703703703,107.0,call,1.2,1.2,1.25,502,60243.0,15371,1651,106.63,121.25968933105469,0.46409046057707126,MULTIPLE,AUTO,true,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:48:34.916000-04:00,,HOOD,2027-01-15,147.2995949074074,70.0,put,3.25,3.25,3.55,100,32500.0,193,5839,106.54,70.52421569824219,-0.11368158097749187,MEMX,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:49:01.345000-04:00,,HOOD,2026-08-28,7.25761574074074,108.0,call,3.69,3.55,3.85,1000,369000.0,2059,423,106.62,71.19178771972656,0.4729348536566019,SPHR,M2M_FLR,false,true,false,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:49:01.345000-04:00,,HOOD,2026-08-28,7.25761574074074,113.0,call,2.14,2.07,2.17,1000,214000.0,1781,537,106.62,74.72038269042969,0.31212147580401534,SPHR,M2M_FLR,false,true,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:49:07.156000-04:00,,HOOD,2027-01-15,147.29921296296297,120.0,call,14.04,13.6,14.15,500,702000.0,1054,9493,106.69,67.37709045410156,0.49470262263832915,MULTIPLE,AUCT,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:49:15.591000-04:00,,HOOD,2027-01-15,147.2991203703704,120.0,call,14.11,13.6,14.15,250,352818.0,1304,9493,106.64,67.75856018066406,0.4952620239399124,MULTIPLE,AUCT,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:50:09.395000-04:00,,HOOD,2026-08-28,7.256828703703704,110.0,call,3.07,2.97,3.15,200,61400.0,18312,3983,106.63,74.14817810058594,0.4066983541898843,CBOE,AUCT,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:52:23.066000-04:00,,HOOD,2026-08-21,0.25527777777777777,107.0,call,1.33,1.32,1.33,100,13300.0,15739,1651,106.93,120.78285217285156,0.49864050960084694,MEMX,AUTO,false,true,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:53:28.287000-04:00,,HOOD,2026-09-18,28.254525462962963,100.0,put,4.48,4.4,4.55,173,77504.0,972,4604,106.96,66.32804870605469,-0.3163038303886146,EDGX,MULTI_AUTO_COB,false,true,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:53:28.287000-04:00,,HOOD,2026-09-18,28.254525462962963,85.0,put,0.95,0.92,0.99,173,16435.0,2062,12960,106.96,68.23539733886719,-0.0923265191690123,EDGX,MULTI_AUTO_COB,false,true,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:54:19.112000-04:00,,HOOD,2026-08-21,0.2539351851851852,106.0,put,1.01,1.0,1.02,130,13250.0,10449,32,106.93,127.55393981933594,-0.3906650143706443,MULTIPLE,AUTO,true,false,false,unknown,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:54:29.816000-04:00,,HOOD,2026-08-21,0.25381944444444443,109.0,call,0.56,0.55,0.56,1001,56060.0,11062,905,106.75,124.02534484863281,0.26760132993904484,MULTIPLE,AUTO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:55:07.728000-04:00,,HOOD,2026-08-21,0.2533796296296296,107.0,call,1.24,1.2,1.25,501,62623.0,16483,1651,106.69,123.54850769042969,0.47136881361076155,MULTIPLE,AUTO,true,false,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:55:37.692000-04:00,,HOOD,2026-08-21,0.2530324074074074,113.0,call,0.13,0.1,0.13,1000,13000.0,2470,733,106.85,144.2432403564453,0.07309505870439392,MULTIPLE,AUTO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:56:28.825000-04:00,,HOOD,2026-08-21,0.2524421296296296,107.0,call,1.48,1.42,1.43,108,16044.0,16679,1651,107.1,127.07710266113281,0.5182220851008346,MULTIPLE,AUTO,true,false,false,unknown,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:56:37.287000-04:00,,HOOD,2026-08-21,0.25233796296296296,107.0,call,1.51,1.46,1.54,100,15100.0,16834,1651,107.24,123.26240539550781,0.5344179699896823,MRCY,AUCT,false,true,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:56:59.197000-04:00,,HOOD,2026-08-21,0.2520833333333333,107.0,call,1.6,1.57,1.61,100,16000.0,17012,1651,107.33,126.98173522949219,0.5438057003911938,MRCY,AUCT,false,true,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:57:12.018000-04:00,,HOOD,2026-08-21,0.2519328703703704,106.0,put,0.85,0.82,0.87,163,13958.0,10837,32,107.43,130.22422790527344,-0.34092836486234235,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:57:12.018000-04:00,,HOOD,2026-08-21,0.2519328703703704,104.0,put,0.33,0.33,0.35,326,11069.0,5016,45,107.43,130.0334930419922,-0.16645706673296434,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:57:28.547000-04:00,,HOOD,2028-01-21,518.2934143518519,75.0,call,50.9,48.75,50.9,100,509000.0,169,9966,107.49,69.85664367675781,0.8247950656657694,CBOE,AUTO,false,false,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:57:38.106000-04:00,,HOOD,2026-08-21,0.2516319444444445,108.0,call,1.26,1.22,1.28,152,19299.0,15805,1407,107.64,126.69563293457031,0.4670618922419201,MULTIPLE,AUTO,true,false,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:58:14.015000-04:00,,HOOD,2026-08-21,0.2512152777777778,113.0,call,0.17,0.16,0.2,1500,25500.0,4477,733,107.59,139.76097106933594,0.09354751043685983,MULTIPLE,AUCT,true,false,false,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-21T10:58:48.272000-04:00,,HOOD,2026-08-21,0.25082175925925926,110.0,call,0.54,0.54,0.55,750,40500.0,26056,12521,107.42,130.70106506347656,0.2500527770910245,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
