timestamp,symbol,session,open,high,low,close,bid,ask,bid_size,ask_size,volume,vwap,trade_count,previous_close,day_open,overnight_high,overnight_low,day_high,day_low,is_new_high,is_new_low,vwap_position,higher_high,lower_low,atr,realized_vol,price_velocity,price_acceleration,distance_call_wall,distance_put_wall,distance_gamma_flip,source
2026-08-21T09:30:00-04:00,HOOD,regular,101.01,102.44,100.82,101.29,,,,,,,,95.08,101.01,,,102.44,100.82,true,true,,,,7.359999999999999,,6.210000000000008,,,,,QuantData stock-price-over-time
2026-08-21T09:31:00-04:00,HOOD,regular,101.29,101.8,99.44,99.74,,,,,,,,95.08,101.01,,,102.44,99.44,false,true,,false,true,4.859999999999999,,-1.5500000000000114,-7.760000000000019,,,,QuantData stock-price-over-time
2026-08-21T09:32:00-04:00,HOOD,regular,99.74,100.34,98.79,99.68,,,,,,,,95.08,101.01,,,102.44,98.79,false,true,,false,true,3.7566666666666655,232.2874311145915,-0.05999999999998806,1.4900000000000233,,,,QuantData stock-price-over-time
2026-08-21T09:33:00-04:00,HOOD,regular,99.68,99.95,98.91,99.95,,,,,,,,95.08,101.01,,,102.44,98.79,false,false,,false,false,3.0775000000000006,247.08824102706984,0.269999999999996,0.3299999999999841,,,,QuantData stock-price-over-time
2026-08-21T09:34:00-04:00,HOOD,regular,99.95,100.74,99.95,100.74,,,,,,,,95.08,101.01,,,102.44,98.79,false,false,,true,false,2.6199999999999988,271.5202424303433,0.789999999999992,0.519999999999996,,,,QuantData stock-price-over-time
2026-08-21T09:35:00-04:00,HOOD,regular,100.74,100.74,99.95,100.39,,,,,,,,95.08,101.01,,,102.44,98.79,false,false,,false,false,2.3149999999999977,244.30465397658642,-0.3499999999999943,-1.1399999999999864,,,,QuantData stock-price-over-time
2026-08-21T09:36:00-04:00,HOOD,regular,100.39,101.43,100.39,101.38,,,,,,,,95.08,101.01,,,102.44,98.79,false,false,,true,false,2.1328571428571417,260.9582385292127,0.9899999999999949,1.3399999999999892,,,,QuantData stock-price-over-time
2026-08-21T09:37:00-04:00,HOOD,regular,101.38,102.44,101.38,102.23,,,,,,,,95.08,101.01,,,102.44,98.79,false,false,,true,false,1.9987499999999994,257.8084629510211,0.8500000000000085,-0.13999999999998636,,,,QuantData stock-price-over-time
2026-08-21T09:38:00-04:00,HOOD,regular,102.23,102.68,101.8,102.68,,,,,,,,95.08,101.01,,,102.68,98.79,true,false,,true,false,1.874444444444445,243.25264010339507,0.45000000000000284,-0.4000000000000057,,,,QuantData stock-price-over-time
2026-08-21T09:39:00-04:00,HOOD,regular,102.79,103.33,102.6,103.33,,,,,,,,95.08,101.01,,,103.33,98.79,true,false,,true,false,1.760000000000001,233.7885858951967,0.6499999999999915,0.19999999999998863,,,,QuantData stock-price-over-time
2026-08-21T09:40:00-04:00,HOOD,regular,103.33,104.33,103.21,104.27,,,,,,,,95.08,101.01,,,104.33,98.79,true,false,,true,false,1.701818181818183,230.9331674622013,0.9399999999999977,0.29000000000000625,,,,QuantData stock-price-over-time
2026-08-21T09:41:00-04:00,HOOD,regular,104.27,104.66,104.03,104.53,,,,,,,,95.08,101.01,,,104.66,98.79,true,false,,true,false,1.6125000000000007,220.21701400312855,0.2600000000000051,-0.6799999999999926,,,,QuantData stock-price-over-time
2026-08-21T09:42:00-04:00,HOOD,regular,104.53,105.51,104.53,105.51,,,,,,,,95.08,101.01,,,105.51,98.79,true,false,,true,false,1.5638461538461548,218.16551001817527,0.980000000000004,0.7199999999999989,,,,QuantData stock-price-over-time
2026-08-21T09:43:00-04:00,HOOD,regular,105.51,106.02,105.38,105.98,,,,,,,,95.08,101.01,,,106.02,98.79,true,false,,true,false,1.4978571428571439,209.78770826494565,0.46999999999999886,-0.5100000000000051,,,,QuantData stock-price-over-time
2026-08-21T09:44:00-04:00,HOOD,regular,105.98,106.28,105.93,106.28,,,,,,,,95.08,101.01,,,106.28,98.79,true,false,,true,false,0.9971428571428577,202.22565694796387,0.29999999999999716,-0.1700000000000017,,,,QuantData stock-price-over-time
2026-08-21T09:45:00-04:00,HOOD,regular,106.28,106.71,106.08,106.71,,,,,,,,95.08,101.01,,,106.71,98.79,true,false,,true,false,0.8735714285714289,195.4254047651341,0.4299999999999926,0.12999999999999545,,,,QuantData stock-price-over-time
2026-08-21T09:46:00-04:00,HOOD,regular,106.71,106.72,106.07,106.29,,,,,,,,95.08,101.01,,,106.72,98.79,true,false,,true,true,0.8092857142857152,197.41733882209212,-0.4199999999999875,-0.8499999999999801,,,,QuantData stock-price-over-time
