timestamp,symbol,price,size,notional,exchange_or_ats,trade_condition,relative_volume,price_level_cumulative_volume,dp_pct,window,accumulation_distribution_slope,cost_zone_position,large_distribution,floor_support,source
2026-08-17T04:00:00-04:00,COHR,335.98,5845,1951755.05,,,,100,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:01:00-04:00,COHR,332.0,17835,5947379.28,,,,2429,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:02:00-04:00,COHR,335.0,432,144330.28,,,,12940,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:03:00-04:00,COHR,336.92,241,80988.03,,,,316,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:04:00-04:00,COHR,336.15,307,103347.27,,,,439,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:05:00-04:00,COHR,332.18,2196,731687.6,,,,85,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:06:00-04:00,COHR,336.04,70,23540.07,,,,69,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:07:00-04:00,COHR,336.86,42,14121.08,,,,283,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:08:00-04:00,COHR,337.0,35,11790.7,,,,2536,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:09:00-04:00,COHR,337.0,171,57625.58,,,,2536,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:10:00-04:00,COHR,336.5,161,54198.31,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:11:00-04:00,COHR,336.6,12,4041.5,,,,190,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:12:00-04:00,COHR,336.5,139,46779.32,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:13:00-04:00,COHR,336.5,8,2688.61,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:14:00-04:00,COHR,335.5,3,1007.46,,,,2522,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:15:00-04:00,COHR,336.5,736,246928.38,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:16:00-04:00,COHR,336.0,16,5376.4,,,,1772,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:17:00-04:00,COHR,336.87,3,1010.45,,,,31,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:18:00-04:00,COHR,337.1,24,8090.5,,,,169,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:19:00-04:00,COHR,336.44,4,1345.76,,,,54,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:20:00-04:00,COHR,335.94,27,9070.36,,,,37,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:21:00-04:00,COHR,336.5,12,4030.35,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:22:00-04:00,COHR,337.15,24,8072.95,,,,471,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:23:00-04:00,COHR,336.3,151,50789.51,,,,893,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:24:00-04:00,COHR,336.22,70,23539.08,,,,245,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:25:00-04:00,COHR,336.5,6,2018.72,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:26:00-04:00,COHR,336.5,15,5055.0,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:27:00-04:00,COHR,336.5,11,3701.5,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:28:00-04:00,COHR,337.15,23,7753.95,,,,471,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:29:00-04:00,COHR,337.0,3,1011.0,,,,2536,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:30:00-04:00,COHR,336.77,8,2694.16,,,,62,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:31:00-04:00,COHR,336.81,19,6395.68,,,,597,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:32:00-04:00,COHR,336.55,80,26932.71,,,,154,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:33:00-04:00,COHR,336.5,6,2019.59,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:34:00-04:00,COHR,336.96,26,8761.76,,,,31,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:35:00-04:00,COHR,337.09,1,337.09,,,,14,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:36:00-04:00,COHR,336.89,1,336.89,,,,146,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:37:00-04:00,COHR,337.04,37,12465.67,,,,1105,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:38:00-04:00,COHR,337.15,311,104851.33,,,,471,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:39:00-04:00,COHR,337.03,15,5053.74,,,,421,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:40:00-04:00,COHR,337.0,1,337.0,,,,2536,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:41:00-04:00,COHR,336.57,20,6732.14,,,,303,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:43:00-04:00,COHR,336.2,20,6724.0,,,,708,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:44:00-04:00,COHR,336.5,2,673.0,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:45:00-04:00,COHR,336.8,245,82501.95,,,,305,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:46:00-04:00,COHR,336.34,32,10762.88,,,,1052,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:47:00-04:00,COHR,336.64,3,1009.64,,,,760,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:48:00-04:00,COHR,336.5,2,673.0,,,,1671,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:50:00-04:00,COHR,336.51,2,673.02,,,,1138,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:52:00-04:00,COHR,336.74,2,673.52,,,,2,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:53:00-04:00,COHR,336.78,28,9426.54,,,,582,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:54:00-04:00,COHR,336.88,22,7411.23,,,,111,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:55:00-04:00,COHR,337.0,14,4716.07,,,,2536,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:56:00-04:00,COHR,336.87,13,4378.68,,,,31,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:57:00-04:00,COHR,337.36,199,67132.2,,,,103,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:58:00-04:00,COHR,337.4,25,8435.0,,,,786,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T04:59:00-04:00,COHR,336.88,24,8084.62,,,,111,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:00:00-04:00,COHR,336.88,6,2021.64,,,,111,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:01:00-04:00,COHR,336.9,1,336.9,,,,736,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:03:00-04:00,COHR,335.07,1,335.07,,,,228,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:04:00-04:00,COHR,335.06,21,7045.69,,,,6,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:05:00-04:00,COHR,335.61,10,3356.1,,,,710,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:06:00-04:00,COHR,335.35,42,14089.62,,,,55,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:08:00-04:00,COHR,336.07,2,671.32,,,,129,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:09:00-04:00,COHR,335.29,6,2011.08,,,,3,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:10:00-04:00,COHR,336.12,3,1008.36,,,,56,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:11:00-04:00,COHR,336.18,83,27943.0,,,,414,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:12:00-04:00,COHR,336.9,646,217635.85,,,,736,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:13:00-04:00,COHR,336.6,22,7410.6,,,,190,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:14:00-04:00,COHR,336.82,109,36708.2,,,,335,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:16:00-04:00,COHR,335.46,5,1681.86,,,,96,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:17:00-04:00,COHR,335.4,1,335.4,,,,151,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:18:00-04:00,COHR,334.98,1,334.98,,,,30,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:21:00-04:00,COHR,335.97,112,37610.4,,,,1086,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:22:00-04:00,COHR,335.28,28,9387.02,,,,29,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:25:00-04:00,COHR,334.99,10,3347.62,,,,625,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:26:00-04:00,COHR,335.68,20,6700.49,,,,561,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:27:00-04:00,COHR,335.0,6,2010.0,,,,12940,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:28:00-04:00,COHR,335.0,18,6030.0,,,,12940,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:29:00-04:00,COHR,334.0,758,253173.95,,,,1946,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:30:00-04:00,COHR,334.91,14,4688.74,,,,14,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:31:00-04:00,COHR,334.0,39,13033.83,,,,1946,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:32:00-04:00,COHR,334.05,90,30060.55,,,,1,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:37:00-04:00,COHR,334.0,2,668.0,,,,1946,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:38:00-04:00,COHR,333.98,0,0.0,,,,222,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:39:00-04:00,COHR,334.77,11,3679.86,,,,290,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:40:00-04:00,COHR,333.42,26,8670.22,,,,51,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:41:00-04:00,COHR,334.67,3,1002.81,,,,80,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:42:00-04:00,COHR,334.0,53,17734.89,,,,1946,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:44:00-04:00,COHR,334.0,22,7344.33,,,,1946,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:46:00-04:00,COHR,334.5,52,17394.28,,,,511,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:47:00-04:00,COHR,334.11,50,16705.5,,,,50,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:48:00-04:00,COHR,334.99,136,45529.3,,,,625,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:49:00-04:00,COHR,334.1,10,3341.0,,,,94,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:50:00-04:00,COHR,334.94,11,3684.23,,,,16,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:51:00-04:00,COHR,334.94,8,2679.58,,,,16,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:52:00-04:00,COHR,334.87,130,43533.1,,,,341,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:53:00-04:00,COHR,335.08,20,6701.6,,,,88,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:54:00-04:00,COHR,333.77,2,668.11,,,,4,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:58:00-04:00,COHR,335.0,32,10718.4,,,,12940,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T05:59:00-04:00,COHR,334.73,1,334.73,,,,121,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:00:00-04:00,COHR,333.93,50,16696.5,,,,122,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:01:00-04:00,COHR,334.52,0,0.0,,,,103,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:02:00-04:00,COHR,334.18,16,5346.88,,,,126,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:03:00-04:00,COHR,334.25,0,0.0,,,,7,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:05:00-04:00,COHR,334.29,3,1002.87,,,,16,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:06:00-04:00,COHR,334.73,0,0.0,,,,121,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:08:00-04:00,COHR,334.9,22,7367.36,,,,147,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:09:00-04:00,COHR,334.41,2,668.82,,,,2,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:11:00-04:00,COHR,335.05,3,1005.15,,,,98,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:12:00-04:00,COHR,335.17,9,3016.55,,,,818,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:13:00-04:00,COHR,335.08,10,3356.72,,,,88,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:15:00-04:00,COHR,335.96,15,5039.4,,,,198,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
2026-08-17T06:16:00-04:00,COHR,335.91,16,5374.41,,,,41,,1m,,,,,QuantData dark-flow; session price levels from dark-pool-levels
