timestamp,expiration,dte,strike,call_put,delta,iv,underlying_price,coordinate_type,atm_iv,10_delta_put_iv,25_delta_put_iv,25_delta_call_iv,10_delta_call_iv,rr25,bf25,call_skew,put_skew,wing_skew,front_iv,back_iv,term_slope,realized_vol,iv_minus_rv,stickiness,source
2026-08-17T14:40:00-04:00,2026-08-21,4,110.0,put,-0.0003045103300641769,320.4822540283203,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,115.0,put,-0.0014312706802053331,359.3921661376953,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,120.0,put,-0.0005432739601271312,333.0707550048828,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,125.0,put,-0.0008489585947102613,315.0463104248047,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,130.0,put,-0.0005862697937334201,309.61036682128906,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,140.0,put,-0.0008888097249096111,298.16627502441406,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,145.0,put,-0.0006564860613680804,277.7576446533203,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,155.0,put,-0.0015160242027039248,276.32713317871094,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,200.0,call,1.0,0.0476837158203125,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,200.0,put,-0.0015380632359003694,173.71177673339844,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,205.0,put,-0.0022146064437860067,191.5454864501953,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,210.0,put,-0.004176508949643223,189.73350524902344,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,220.0,call,1.0,0.0476837158203125,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,220.0,put,-0.007873788269960914,189.35203552246094,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,225.0,put,-0.0038214583116566183,167.22679138183594,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,230.0,call,1.0,0.0476837158203125,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,230.0,put,-0.0019826430110406823,133.4667205810547,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,240.0,put,-0.0029948642071109277,140.0470733642578,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,245.0,put,-0.0031384516488430496,132.0362091064453,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,250.0,call,0.9760627988907656,182.2948455810547,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,250.0,put,-0.003295594490880097,127.26783752441406,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,252.5,put,-0.0038009392205317506,110.67390441894531,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,255.0,put,-0.006048191673678154,129.84275817871094,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,257.5,put,-0.005154913374942405,123.92997741699219,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,260.0,put,-0.005816429775897633,121.45042419433594,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,262.5,put,-0.006445837159684396,120.59211730957031,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,265.0,put,-0.008768147433918506,121.45042419433594,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,267.5,put,-0.007797095072200436,116.87278747558594,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,270.0,call,0.9938873782785625,111.24610900878906,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,270.0,put,-0.012176446667557832,120.11528015136719,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
2026-08-17T14:40:00-04:00,2026-08-21,4,272.5,put,-0.014355707685876568,119.16160583496094,356.08,fixed_strike,95.98731994628906,97.99003601074219,91.21894836425781,97.13172912597656,101.51863098144531,5.91278076171875,-1.811981201171875,,,,95.98731994628906,81.92062377929688,-14.066696166992188,37.78382375447835,58.203496191810714,,QuantData term-structure
