timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-19T10:48:09.976000-04:00,,CBRS,2026-09-18,30.258217592592597,260.0,call,9.3,8.0,9.3,7000,6510000.0,7006,329,208.39,103.23524475097656,0.2804673443464141,AMEX,FLR,false,true,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T10:53:48.409000-04:00,,CBRS,2026-08-21,2.2542939814814815,230.0,call,2.0,1.6,2.0,100,20000.0,1014,2143,210.5,121.16432189941406,0.1896568776324642,MEMX,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T10:55:29.147000-04:00,,CBRS,2026-08-21,2.2531250000000003,210.0,call,8.59,7.8,8.6,244,209834.0,1089,619,211.25,119.92454528808594,0.5451357534498805,MULTIPLE,ISO,true,false,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:00:46.550000-04:00,,CBRS,2026-11-20,93.29112268518519,195.0,put,30.0,28.4,30.0,100,300000.0,100,49,211.4,96.08268737792969,-0.3316433837215599,MULTIPLE,AUTO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:09:01.600000-04:00,,CBRS,2026-10-16,58.24372685185185,180.0,put,15.25,14.0,16.5,100,152500.0,216,403,211.34,93.12629699707031,-0.261480169687548,EDGX,MULTI_AUTO_COB,false,true,true,mid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:17:43.720000-04:00,,CBRS,2026-09-18,30.237685185185185,230.0,call,16.69,15.6,16.7,121,202024.0,437,337,210.95,98.08540344238281,0.4402998568765414,MULTIPLE,ISO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:25:47.574000-04:00,,CBRS,2026-08-21,2.232083333333333,190.0,call,21.75,19.8,23.8,200,435000.0,218,140,210.25,123.16703796386719,0.8650254065923823,MIAX,MULTI_AUCT_COB,false,false,true,bid,opening,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:25:47.574000-04:00,,CBRS,2026-08-21,2.232083333333333,200.0,call,13.65,12.1,15.1,200,273000.0,275,2079,210.25,115.34690856933594,0.7266769124599642,MIAX,MULTI_AUCT_COB,false,false,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:33:19.898000-04:00,,CBRS,2026-09-18,30.22685185185185,280.0,call,6.86,6.4,7.2,124,85111.0,372,294,210.86,104.28428649902344,0.2172124786655304,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:41:26.161000-04:00,,CBRS,2026-09-18,30.221215277777777,200.0,put,17.0,17.0,17.7,100,170000.0,341,958,208.97,92.26799011230469,-0.3769063081274591,ISEX,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T11:51:41.881000-04:00,,CBRS,2026-09-18,30.214097222222225,200.0,put,16.5,16.0,17.7,100,165000.0,442,958,209.63,91.12358093261719,-0.3721063813553571,CBOE,AUTO,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T12:06:15.904000-04:00,,CBRS,2026-08-28,9.203981481481481,222.5,call,8.1,8.1,10.1,220,178244.0,243,74,210.32,96.46415710449219,0.3886226945076862,MULTIPLE,AUTO,true,false,false,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T12:32:36.012000-04:00,,CBRS,2026-08-21,2.1856828703703703,237.5,call,1.13,1.0,1.25,100,11300.0,204,1296,210.64,125.26512145996094,0.11760163661228501,PHIL,MULTI_AUTO_COB,false,true,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T12:53:22.136000-04:00,,CBRS,2026-08-21,2.1712615740740744,240.0,call,0.9,0.9,0.95,147,13230.0,407,1819,209.9,128.1261444091797,0.09608734443189543,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:04:13.567000-04:00,,CBRS,2028-06-16,667.163726851852,350.0,call,76.2,72.5,80.0,50,381000.0,50,50,210.07,93.41239929199219,0.6175737485713213,CBOE,MULTI_AUCT_COB,false,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:04:13.567000-04:00,,CBRS,2028-06-16,667.163726851852,450.0,call,64.03,60.0,68.0,50,320150.0,50,1,210.07,94.17533874511719,0.5435890933673009,CBOE,MULTI_AUCT_COB,false,false,true,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:06:15.075000-04:00,,CBRS,2026-08-28,9.162314814814815,300.0,call,0.77,0.7,0.85,600,46200.0,1074,1625,210.62,125.74195861816406,0.04756604435866857,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:06:15.075000-04:00,,CBRS,2026-08-28,9.162314814814815,250.0,call,3.3,3.2,3.5,200,66170.0,625,677,210.62,108.00361633300781,0.18185670905865942,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:07:36.095000-04:00,,CBRS,2026-08-28,9.161377314814816,220.0,call,9.24,8.9,9.6,250,231224.0,508,331,209.81,100.46958923339844,0.41657912680558085,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:07:36.095000-04:00,,CBRS,2026-08-28,9.161377314814816,250.0,call,3.26,3.2,3.5,250,81717.0,887,677,209.81,109.24339294433594,0.1789647489415434,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:13:43.831000-04:00,,CBRS,2026-08-28,9.15712962962963,225.0,call,7.3,6.9,7.3,200,146000.0,280,194,209.0,100.56495666503906,0.3537073302176429,MULTIPLE,AUTO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:13:44.047000-04:00,,CBRS,2026-08-28,9.157118055555555,230.0,call,6.33,6.0,6.8,114,72179.0,217,82,209.0,103.90281677246094,0.3113000122004784,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:13:44.047000-04:00,,CBRS,2026-08-28,9.157118055555555,260.0,call,2.34,2.1,2.6,114,26743.0,166,223,209.0,114.01176452636719,0.13298085672249083,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:15:12.687000-04:00,,CBRS,2026-08-21,2.156099537037037,200.0,put,2.9,2.8,3.0,100,29000.0,1284,3890,208.5,100.18348693847656,-0.2800664679680371,BATS,MULTI_AUTO_COB,false,true,true,mid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:15:12.687000-04:00,,CBRS,2026-08-21,2.156099537037037,202.5,put,3.85,3.7,4.0,100,38500.0,286,259,208.5,102.09083557128906,-0.33908187623760566,BATS,MULTI_AUTO_COB,false,true,true,mid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:20:43.376000-04:00,,CBRS,2026-08-28,9.152268518518518,260.0,call,2.23,2.1,2.45,129,28773.0,579,223,208.7,112.96272277832031,0.12888230196324257,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
